,Country,Granularity,Year,Population
734,Argentina,Rural,2017,3652.804
735,Argentina,Urban,2017,40618.237
736,Argentina,Total,2018,44361.15
737,Argentina,Male,2018,21631.673
738,Argentina,Female,2018,22729.477
739,Argentina,Rural,2018,3632.997
740,Argentina,Urban,2018,41055.867
741,Armenia,Total,2000,3069.591
742,Armenia,Male,2000,1440.92
743,Armenia,Female,2000,1628.677
744,Armenia,Rural,2000,1084.598
745,Armenia,Urban,2000,1984.99
746,Armenia,Total,2001,3050.687
747,Armenia,Male,2001,1431.993
748,Armenia,Female,2001,1618.693
749,Armenia,Rural,2001,1086.476
750,Armenia,Urban,2001,1964.179
751,Armenia,Total,2002,3033.978
752,Armenia,Male,2002,1424.853
753,Armenia,Female,2002,1609.123
754,Armenia,Rural,2002,1085.046
755,Armenia,Urban,2002,1948.851
756,Armenia,Total,2003,3017.932
757,Armenia,Male,2003,1418.321
758,Armenia,Female,2003,1599.617
759,Armenia,Rural,2003,1082.281
760,Armenia,Urban,2003,1935.525
761,Armenia,Total,2004,3000.72
762,Armenia,Male,2004,1410.957
763,Armenia,Female,2004,1589.758
764,Armenia,Rural,2004,1079.095
765,Armenia,Urban,2004,1921.517
766,Armenia,Total,2005,2981.269
767,Armenia,Male,2005,1401.87
768,Armenia,Female,2005,1579.392
769,Armenia,Rural,2005,1075.092
770,Armenia,Urban,2005,1906.167
771,Armenia,Total,2006,2958.307
772,Armenia,Male,2006,1390.216
773,Armenia,Female,2006,1568.085
774,Armenia,Rural,2006,1069.827
775,Armenia,Urban,2006,1888.673
776,Armenia,Total,2007,2932.618
777,Armenia,Male,2007,1376.497
778,Armenia,Female,2007,1556.118
779,Armenia,Rural,2007,1063.546
780,Armenia,Urban,2007,1869.51
781,Armenia,Total,2008,2907.618
782,Armenia,Male,2008,1362.799
783,Armenia,Female,2008,1544.816
784,Armenia,Rural,2008,1057.443
785,Armenia,Urban,2008,1850.777
786,Armenia,Total,2009,2888.092
787,Armenia,Male,2009,1352.073
788,Armenia,Female,2009,1536.021
789,Armenia,Rural,2009,1053.182
790,Armenia,Urban,2009,1835.402
791,Armenia,Total,2010,2877.319
792,Armenia,Male,2010,1346.351
793,Armenia,Female,2010,1530.963
794,Armenia,Rural,2010,1051.946
795,Armenia,Urban,2010,1825.365
796,Armenia,Total,2011,2876.538
797,Armenia,Male,2011,1346.388
798,Armenia,Female,2011,1530.148
799,Armenia,Rural,2011,1054.19
800,Armenia,Urban,2011,1821.391
801,Armenia,Total,2012,2884.234
802,Armenia,Male,2012,1351.255
803,Armenia,Female,2012,1532.984
804,Armenia,Rural,2012,1059.405
805,Armenia,Urban,2012,1822.517
806,Armenia,Total,2013,2897.588
807,Armenia,Male,2013,1359.259
808,Armenia,Female,2013,1538.334
809,Armenia,Rural,2013,1065.858
810,Armenia,Urban,2013,1827.651
811,Armenia,Total,2014,2912.409
812,Armenia,Male,2014,1367.9
813,Armenia,Female,2014,1544.503
814,Armenia,Rural,2014,1072.043
815,Armenia,Urban,2014,1834.177
816,Armenia,Total,2015,2925.553
817,Armenia,Male,2015,1375.333
818,Armenia,Female,2015,1550.226
819,Armenia,Rural,2015,1076.799
820,Armenia,Urban,2015,1840.151
821,Armenia,Total,2016,2936.143
822,Armenia,Male,2016,1381.014
823,Armenia,Female,2016,1555.133
824,Armenia,Rural,2016,1079.792
825,Armenia,Urban,2016,1845.024
826,Armenia,Total,2017,2944.791
827,Armenia,Male,2017,1385.362
828,Armenia,Female,2017,1559.427
829,Armenia,Rural,2017,1081.248
830,Armenia,Urban,2017,1849.202
831,Armenia,Total,2018,2951.745
832,Armenia,Male,2018,1388.6
833,Armenia,Female,2018,1563.141
834,Armenia,Rural,2018,1081.275
835,Armenia,Urban,2018,1852.877
836,Aruba,Total,2000,90.853
837,Aruba,Male,2000,43.847
838,Aruba,Female,2000,47.019
839,Aruba,Rural,2000,48.409
840,Aruba,Urban,2000,42.444
841,Aruba,Total,2001,92.898
842,Aruba,Male,2001,44.643
843,Aruba,Female,2001,48.249
844,Aruba,Rural,2001,49.85
845,Aruba,Urban,2001,43.048
846,Aruba,Total,2002,94.992
847,Aruba,Male,2002,45.486
848,Aruba,Female,2002,49.506
849,Aruba,Rural,2002,51.322
850,Aruba,Urban,2002,43.67
851,Aruba,Total,2003,97.017
852,Aruba,Male,2003,46.31
853,Aruba,Female,2003,50.706
854,Aruba,Rural,2003,52.771
855,Aruba,Urban,2003,44.246
856,Aruba,Total,2004,98.737
857,Aruba,Male,2004,47.028
858,Aruba,Female,2004,51.716
859,Aruba,Rural,2004,54.068
860,Aruba,Urban,2004,44.669
861,Aruba,Total,2005,100.031
862,Aruba,Male,2005,47.574
863,Aruba,Female,2005,52.454
864,Aruba,Rural,2005,55.142
865,Aruba,Urban,2005,44.889
866,Aruba,Total,2006,100.834
867,Aruba,Male,2006,47.935
868,Aruba,Female,2006,52.895
869,Aruba,Rural,2006,55.951
870,Aruba,Urban,2006,44.881
871,Aruba,Total,2007,101.222
872,Aruba,Male,2007,48.14
873,Aruba,Female,2007,53.086
874,Aruba,Rural,2007,56.535
875,Aruba,Urban,2007,44.685
876,Aruba,Total,2008,101.358
877,Aruba,Male,2008,48.253
878,Aruba,Female,2008,53.109
879,Aruba,Rural,2008,56.978
880,Aruba,Urban,2008,44.375
881,Aruba,Total,2009,101.455
882,Aruba,Male,2009,48.34
883,Aruba,Female,2009,53.112
884,Aruba,Rural,2009,57.401
885,Aruba,Urban,2009,44.052
886,Aruba,Total,2010,101.669
887,Aruba,Male,2010,48.465
888,Aruba,Female,2010,53.2
889,Aruba,Rural,2010,57.891
890,Aruba,Urban,2010,43.778
891,Aruba,Total,2011,102.046
892,Aruba,Male,2011,48.648
893,Aruba,Female,2011,53.402
894,Aruba,Rural,2011,58.231
895,Aruba,Urban,2011,43.822
896,Aruba,Total,2012,102.56
897,Aruba,Male,2012,48.87
898,Aruba,Female,2012,53.695
899,Aruba,Rural,2012,58.513
900,Aruba,Urban,2012,44.064
901,Aruba,Total,2013,103.159
902,Aruba,Male,2013,49.115
903,Aruba,Female,2013,54.05
904,Aruba,Rural,2013,58.826
905,Aruba,Urban,2013,44.361
906,Aruba,Total,2014,103.774
907,Aruba,Male,2014,49.368
908,Aruba,Female,2014,54.408
909,Aruba,Rural,2014,59.121
910,Aruba,Urban,2014,44.674
911,Aruba,Total,2015,104.341
912,Aruba,Male,2015,49.597
913,Aruba,Female,2015,54.742
914,Aruba,Rural,2015,59.362
915,Aruba,Urban,2015,44.979
916,Aruba,Total,2016,104.872
917,Aruba,Male,2016,49.821
918,Aruba,Female,2016,55.044
919,Aruba,Rural,2016,59.547
920,Aruba,Urban,2016,45.275
921,Aruba,Total,2017,105.366
922,Aruba,Male,2017,50.033
923,Aruba,Female,2017,55.328
924,Aruba,Rural,2017,59.692
925,Aruba,Urban,2017,45.572
926,Aruba,Total,2018,105.845
927,Aruba,Male,2018,50.244
928,Aruba,Female,2018,55.602
929,Aruba,Rural,2018,59.798
930,Aruba,Urban,2018,45.872
931,Australia,Total,2000,18991.431
932,Australia,Male,2000,9473.544
933,Australia,Female,2000,9517.89
934,Australia,Rural,2000,3005.744
935,Australia,Urban,2000,16060.093
936,Australia,Total,2001,19194.672
937,Australia,Male,2001,9577.028
938,Australia,Female,2001,9617.648
939,Australia,Rural,2001,3063.632
940,Australia,Urban,2001,16204.901
941,Australia,Total,2002,19401.368
942,Australia,Male,2002,9680.332
943,Australia,Female,2002,9721.034
944,Australia,Rural,2002,3072.827
945,Australia,Urban,2002,16402.364
946,Australia,Total,2003,19624.166
947,Australia,Male,2003,9790.9
948,Australia,Female,2003,9833.263
949,Australia,Rural,2003,3084.036
950,Australia,Urban,2003,16612.936
951,Australia,Total,2004,19879.649
952,Australia,Male,2004,9918.667
953,Australia,Female,2004,9960.987
954,Australia,Rural,2004,3099.437
955,Australia,Urban,2004,16848.992
956,Australia,Total,2005,20178.54
957,Australia,Male,2005,10070.069
958,Australia,Female,2005,10108.474
959,Australia,Rural,2005,3120.469
960,Australia,Urban,2005,17118.434
961,Australia,Total,2006,20526.303
962,Australia,Male,2006,10248.441
963,Australia,Female,2006,10277.859
964,Australia,Rural,2006,3147.693
965,Australia,Urban,2006,17425.913
966,Australia,Total,2007,20916.344
967,Australia,Male,2007,10449.782
968,Australia,Female,2007,10466.557
969,Australia,Rural,2007,3179.302
970,Australia,Urban,2007,17767.362
971,Australia,Total,2008,21332.282
972,Australia,Male,2008,10664.165
973,Australia,Female,2008,10668.128
974,Australia,Rural,2008,3213.567
975,Australia,Urban,2008,18128.926
976,Australia,Total,2009,21750.851
977,Australia,Male,2009,10877.473
978,Australia,Female,2009,10873.379
979,Australia,Rural,2009,3247.226
980,Australia,Urban,2009,18491.814
981,Australia,Total,2010,22154.679
982,Australia,Male,2010,11079.372
983,Australia,Female,2010,11075.315
984,Australia,Rural,2010,3277.772
985,Australia,Urban,2010,18842.292
986,Australia,Total,2011,22538.001
987,Australia,Male,2011,11266.234
988,Australia,Female,2011,11271.768
989,Australia,Rural,2011,3304.468
990,Australia,Urban,2011,19175.331
991,Australia,Total,2012,22903.948
992,Australia,Male,2012,11440.451
993,Australia,Female,2012,11463.5
994,Australia,Rural,2012,3331.639
995,Australia,Urban,2012,19490.21
996,Australia,Total,2013,23254.913
997,Australia,Male,2013,11605.027
998,Australia,Female,2013,11649.885
999,Australia,Rural,2013,3356.405
1000,Australia,Urban,2013,19794.324
1001,Australia,Total,2014,23596.424
1002,Australia,Male,2014,11765.369
1003,Australia,Female,2014,11831.057
1004,Australia,Rural,2014,3379.903
1005,Australia,Urban,2014,20094.765
1006,Australia,Total,2015,23932.502
1007,Australia,Male,2015,11925.355
1008,Australia,Female,2015,12007.144
1009,Australia,Rural,2015,3403.025
1010,Australia,Urban,2015,20396.531
1011,Australia,Total,2016,24262.712
1012,Australia,Male,2016,12085.384
1013,Australia,Female,2016,12177.326
1014,Australia,Rural,2016,3425.805
1015,Australia,Urban,2016,20700.043
1016,Australia,Total,2017,24584.62
1017,Australia,Male,2017,12243.642
1018,Australia,Female,2017,12340.977
1019,Australia,Rural,2017,3446.638
1020,Australia,Urban,2017,21003.923
1021,Australia,Total,2018,24898.152
1022,Australia,Male,2018,12399.374
1023,Australia,Female,2018,12498.779
1024,Australia,Rural,2018,3465.207
1025,Australia,Urban,2018,21307.04
1026,Austria,Total,2000,8069.276
1027,Austria,Male,2000,3916.404
1028,Austria,Female,2000,4152.872
1029,Austria,Rural,2000,3210.563
1030,Austria,Urban,2000,4858.713
1031,Austria,Total,2001,8097.748
1032,Austria,Male,2001,3932.288
1033,Austria,Female,2001,4165.467
1034,Austria,Rural,2001,3244.424
1035,Austria,Urban,2001,4853.324
1036,Austria,Total,2002,8134.412
1037,Austria,Male,2002,3951.4
1038,Austria,Female,2002,4183.003
1039,Austria,Rural,2002,3281.833
1040,Austria,Urban,2002,4852.579
1041,Austria,Total,2003,8175.852
1042,Austria,Male,2003,3972.392
1043,Austria,Female,2003,4203.463
1044,Austria,Rural,2003,3321.438
1045,Austria,Urban,2003,4854.414
1046,Austria,Total,2004,8216.805
1047,Austria,Male,2004,3993.099
1048,Austria,Female,2004,4223.711
1049,Austria,Rural,2004,3361.157
1050,Austria,Urban,2004,4855.648
1051,Austria,Total,2005,8253.65
1052,Austria,Male,2005,4012.059
1053,Austria,Female,2005,4241.597
1054,Austria,Rural,2005,3399.4
1055,Austria,Urban,2005,4854.25
1056,Austria,Total,2006,8285.343
1057,Austria,Male,2006,4028.9
1058,Austria,Female,2006,4256.445
1059,Austria,Rural,2006,3435.541
1060,Austria,Urban,2006,4849.194
1061,Austria,Total,2007,8313.737
1062,Austria,Male,2007,4044.501
1063,Austria,Female,2007,4269.23
1064,Austria,Rural,2007,3470.218
1065,Austria,Urban,2007,4841.565
1066,Austria,Total,2008,8341.532
1067,Austria,Male,2008,4060.179
1068,Austria,Female,2008,4281.346
1069,Austria,Rural,2008,3504.967
1070,Austria,Urban,2008,4833.486
1071,Austria,Total,2009,8372.663
1072,Austria,Male,2009,4077.779
1073,Austria,Female,2009,4294.879
1074,Austria,Rural,2009,3541.925
1075,Austria,Urban,2009,4828.113
1076,Austria,Total,2010,8409.949
1077,Austria,Male,2010,4098.642
1078,Austria,Female,2010,4311.303
1079,Austria,Rural,2010,3582.684
1080,Austria,Urban,2010,4827.265
1081,Austria,Total,2011,8453.501
1082,Austria,Male,2011,4122.777
1083,Austria,Female,2011,4330.724
1084,Austria,Rural,2011,3628.001
1085,Austria,Urban,2011,4831.863
1086,Austria,Total,2012,8502.227
1087,Austria,Male,2012,4149.693
1088,Austria,Female,2012,4352.537
1089,Austria,Rural,2012,3650.043
1090,Austria,Urban,2012,4867.505
1091,Austria,Total,2013,8556.189
1092,Austria,Male,2013,4179.601
1093,Austria,Female,2013,4376.59
1094,Austria,Rural,2013,3659.591
1095,Austria,Urban,2013,4918.191
1096,Austria,Total,2014,8615.214
1097,Austria,Male,2014,4212.65
1098,Austria,Female,2014,4402.555
1099,Austria,Rural,2014,3666.869
1100,Austria,Urban,2014,4966.351
1101,Austria,Total,2015,8678.66
1102,Austria,Male,2015,4248.656
1103,Austria,Female,2015,4430.011
1104,Austria,Rural,2015,3669.727
1105,Austria,Urban,2015,5008.93
1106,Austria,Total,2016,8747.301
1107,Austria,Male,2016,4288.096
1108,Austria,Female,2016,4459.21
1109,Austria,Rural,2016,3667.377
1110,Austria,Urban,2016,5044.76
1111,Austria,Total,2017,8819.901
1112,Austria,Male,2017,4330.192
1113,Austria,Female,2017,4489.71
1114,Austria,Rural,2017,3660.707
1115,Austria,Urban,2017,5074.746
1116,Austria,Total,2018,8891.388
1117,Austria,Male,2018,4371.944
1118,Austria,Female,2018,4519.439
1119,Austria,Rural,2018,3649.748
1120,Austria,Urban,2018,5102.072
1121,Azerbaijan,Total,2000,8122.741
1122,Azerbaijan,Male,2000,3971.455
1123,Azerbaijan,Female,2000,4151.288
1124,Azerbaijan,Rural,2000,3948.767
1125,Azerbaijan,Urban,2000,4173.974
1126,Azerbaijan,Total,2001,8197.298
1127,Azerbaijan,Male,2001,4012.634
1128,Azerbaijan,Female,2001,4184.661
1129,Azerbaijan,Rural,2001,3968.573
1130,Azerbaijan,Urban,2001,4228.706
1131,Azerbaijan,Total,2002,8277.061
1132,Azerbaijan,Male,2002,4057.835
1133,Azerbaijan,Female,2002,4219.23
1134,Azerbaijan,Rural,2002,3990.569
1135,Azerbaijan,Urban,2002,4286.446
1136,Azerbaijan,Total,2003,8361.433
1137,Azerbaijan,Male,2003,4106.197
1138,Azerbaijan,Female,2003,4255.236
1139,Azerbaijan,Rural,2003,4014.461
1140,Azerbaijan,Urban,2003,4346.898
1141,Azerbaijan,Total,2004,8448.946
1142,Azerbaijan,Male,2004,4156.206
1143,Azerbaijan,Female,2004,4292.732
1144,Azerbaijan,Rural,2004,4039.517
1145,Azerbaijan,Urban,2004,4409.365
1146,Azerbaijan,Total,2005,8538.605
1147,Azerbaijan,Male,2005,4206.809
1148,Azerbaijan,Female,2005,4331.801
1149,Azerbaijan,Rural,2005,4065.323
1150,Azerbaijan,Urban,2005,4473.283
1151,Azerbaijan,Total,2006,8630.146
1152,Azerbaijan,Male,2006,4257.661
1153,Azerbaijan,Female,2006,4372.492
1154,Azerbaijan,Rural,2006,4091.637
1155,Azerbaijan,Urban,2006,4538.558
1156,Azerbaijan,Total,2007,8724.243
1157,Azerbaijan,Male,2007,4309.215
1158,Azerbaijan,Female,2007,4415.022
1159,Azerbaijan,Rural,2007,4118.78
1160,Azerbaijan,Urban,2007,4605.524
1161,Azerbaijan,Total,2008,8821.873
1162,Azerbaijan,Male,2008,4362.093
1163,Azerbaijan,Female,2008,4459.776
1164,Azerbaijan,Rural,2008,4147.173
1165,Azerbaijan,Urban,2008,4674.735
1166,Azerbaijan,Total,2009,8924.388
1167,Azerbaijan,Male,2009,4417.211
1168,Azerbaijan,Female,2009,4507.172
1169,Azerbaijan,Rural,2009,4177.524
1170,Azerbaijan,Urban,2009,4746.883
1171,Azerbaijan,Total,2010,9032.461
1172,Azerbaijan,Male,2010,4475.09
1173,Azerbaijan,Female,2010,4557.375
1174,Azerbaijan,Rural,2010,4208.623
1175,Azerbaijan,Urban,2010,4823.834
1176,Azerbaijan,Total,2011,9146.275
1177,Azerbaijan,Male,2011,4535.779
1178,Azerbaijan,Female,2011,4610.498
1179,Azerbaijan,Rural,2011,4240.564
1180,Azerbaijan,Urban,2011,4905.815
1181,Azerbaijan,Total,2012,9264.692
1182,Azerbaijan,Male,2012,4598.63
1183,Azerbaijan,Female,2012,4666.054
1184,Azerbaijan,Rural,2012,4272.681
1185,Azerbaijan,Urban,2012,4992.236
1186,Azerbaijan,Total,2013,9385.468
1187,Azerbaijan,Male,2013,4662.607
1188,Azerbaijan,Female,2013,4722.86
1189,Azerbaijan,Rural,2013,4303.619
1190,Azerbaijan,Urban,2013,5081.674
1191,Azerbaijan,Total,2014,9505.622
1192,Azerbaijan,Male,2014,4726.285
1193,Azerbaijan,Female,2014,4779.331
1194,Azerbaijan,Rural,2014,4331.615
1195,Azerbaijan,Urban,2014,5172.156
1196,Azerbaijan,Total,2015,9622.745
1197,Azerbaijan,Male,2015,4788.513
1198,Azerbaijan,Female,2015,4834.228
1199,Azerbaijan,Rural,2015,4355.344
1200,Azerbaijan,Urban,2015,5262.14
1201,Azerbaijan,Total,2016,9736.043
1202,Azerbaijan,Male,2016,4848.931
1203,Azerbaijan,Female,2016,4887.11
1204,Azerbaijan,Rural,2016,4374.332
1205,Azerbaijan,Urban,2016,5351.044
1206,Azerbaijan,Total,2017,9845.32
1207,Azerbaijan,Male,2017,4907.39
1208,Azerbaijan,Female,2017,4937.926
1209,Azerbaijan,Rural,2017,4388.663
1210,Azerbaijan,Urban,2017,5438.926
1211,Azerbaijan,Total,2018,9949.537
1212,Azerbaijan,Male,2018,4963.252
1213,Azerbaijan,Female,2018,4986.285
1214,Azerbaijan,Rural,2018,4398.268
1215,Azerbaijan,Urban,2018,5525.646
1216,Bahamas,Total,2000,298.051
1217,Bahamas,Male,2000,145.175
1218,Bahamas,Female,2000,152.87
1219,Bahamas,Rural,2000,53.599
1220,Bahamas,Urban,2000,244.291
1221,Bahamas,Total,2001,302.618
1222,Bahamas,Male,2001,147.188
1223,Bahamas,Female,2001,155.43
1224,Bahamas,Rural,2001,54.415
1225,Bahamas,Urban,2001,248.72
1226,Bahamas,Total,2002,307.66
1227,Bahamas,Male,2002,149.533
1228,Bahamas,Female,2002,158.124
1229,Bahamas,Rural,2002,55.365
1230,Bahamas,Urban,2002,253.792
1231,Bahamas,Total,2003,313.129
1232,Bahamas,Male,2003,152.147
1233,Bahamas,Female,2003,160.976
1234,Bahamas,Rural,2003,56.412
1235,Bahamas,Urban,2003,259.334
1236,Bahamas,Total,2004,318.894
1237,Bahamas,Male,2004,154.923
1238,Bahamas,Female,2004,163.97
1239,Bahamas,Rural,2004,57.487
1240,Bahamas,Urban,2004,265.039
1241,Bahamas,Total,2005,324.859
1242,Bahamas,Male,2005,157.773
1243,Bahamas,Female,2005,167.075
1244,Bahamas,Rural,2005,58.548
1245,Bahamas,Urban,2005,270.701
1246,Bahamas,Total,2006,331.033
1247,Bahamas,Male,2006,160.699
1248,Bahamas,Female,2006,170.333
1249,Bahamas,Rural,2006,59.577
1250,Bahamas,Urban,2006,276.253
1251,Bahamas,Total,2007,337.389
1252,Bahamas,Male,2007,163.689
1253,Bahamas,Female,2007,173.698
1254,Bahamas,Rural,2007,60.587
1255,Bahamas,Urban,2007,281.741
1256,Bahamas,Total,2008,343.681
1257,Bahamas,Male,2008,166.651
1258,Bahamas,Female,2008,177.029
1259,Bahamas,Rural,2008,61.564
1260,Bahamas,Urban,2008,287.112
1261,Bahamas,Total,2009,349.604
1262,Bahamas,Male,2009,169.45
1263,Bahamas,Female,2009,180.15
1264,Bahamas,Rural,2009,62.508
1265,Bahamas,Urban,2009,292.348
1266,Bahamas,Total,2010,354.942
1267,Bahamas,Male,2010,172.007
1268,Bahamas,Female,2010,182.929
1269,Bahamas,Rural,2010,63.41
1270,Bahamas,Urban,2010,297.422
1271,Bahamas,Total,2011,359.578
1272,Bahamas,Male,2011,174.271
1273,Bahamas,Female,2011,185.312
1274,Bahamas,Rural,2011,64.238
1275,Bahamas,Urban,2011,302.33
1276,Bahamas,Total,2012,363.584
1277,Bahamas,Male,2012,176.254
1278,Bahamas,Female,2012,187.327
1279,Bahamas,Rural,2012,64.986
1280,Bahamas,Urban,2012,307.053
1281,Bahamas,Total,2013,367.169
1282,Bahamas,Male,2013,178.056
1283,Bahamas,Female,2013,189.106
1284,Bahamas,Rural,2013,65.653
1285,Bahamas,Urban,2013,311.587
1286,Bahamas,Total,2014,370.633
1287,Bahamas,Male,2014,179.81
1288,Bahamas,Female,2014,190.815
1289,Bahamas,Rural,2014,66.238
1290,Bahamas,Urban,2014,315.931
1291,Bahamas,Total,2015,374.206
1292,Bahamas,Male,2015,181.608
1293,Bahamas,Female,2015,192.592
1294,Bahamas,Rural,2015,66.744
1295,Bahamas,Urban,2015,320.094
1296,Bahamas,Total,2016,377.93
1297,Bahamas,Male,2016,183.477
1298,Bahamas,Female,2016,194.446
1299,Bahamas,Rural,2016,67.166
1300,Bahamas,Urban,2016,324.066
1301,Bahamas,Total,2017,381.755
1302,Bahamas,Male,2017,185.384
1303,Bahamas,Female,2017,196.365
1304,Bahamas,Rural,2017,67.508
1305,Bahamas,Urban,2017,327.853
1306,Bahamas,Total,2018,385.637
1307,Bahamas,Male,2018,187.322
1308,Bahamas,Female,2018,198.313
1309,Bahamas,Rural,2018,67.779
1310,Bahamas,Urban,2018,331.506
1311,Bahrain,Total,2000,664.611
1312,Bahrain,Male,2000,381.225
1313,Bahrain,Female,2000,283.385
1314,Bahrain,Rural,2000,77.278
1315,Bahrain,Urban,2000,587.336
1316,Bahrain,Total,2001,697.545
1317,Bahrain,Male,2001,402.689
1318,Bahrain,Female,2001,294.861
1319,Bahrain,Rural,2001,81.13
1320,Bahrain,Urban,2001,616.419
1321,Bahrain,Total,2002,735.146
1322,Bahrain,Male,2002,427.995
1323,Bahrain,Female,2002,307.145
1324,Bahrain,Rural,2002,85.478
1325,Bahrain,Urban,2002,649.67
1326,Bahrain,Total,2003,778.708
1327,Bahrain,Male,2003,457.878
1328,Bahrain,Female,2003,320.83
1329,Bahrain,Rural,2003,90.466
1330,Bahrain,Urban,2003,688.245
1331,Bahrain,Total,2004,829.844
1332,Bahrain,Male,2004,493.191
1333,Bahrain,Female,2004,336.655
1334,Bahrain,Rural,2004,96.27
1335,Bahrain,Urban,2004,733.578
1336,Bahrain,Total,2005,889.164
1337,Bahrain,Male,2005,534.14
1338,Bahrain,Female,2005,355.017
1339,Bahrain,Rural,2005,102.947
1340,Bahrain,Urban,2005,786.221
1341,Bahrain,Total,2006,958.418
1342,Bahrain,Male,2006,582.067
1343,Bahrain,Female,2006,376.356
1344,Bahrain,Rural,2006,110.681
1345,Bahrain,Urban,2006,847.733
1346,Bahrain,Total,2007,1035.919
1347,Bahrain,Male,2007,635.793
